项目链接,项目名称,高亮词
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,Qwen3-Embedding-4B-GGUF
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,重排模型
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,自定义维度
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,多语言检索
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,代码检索
https://ai.gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,MP-SENet
https://ai.gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,语音降噪
https://ai.gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,音频去噪
https://ai.gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,DNS挑战
https://ai.gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,MIT开源
https://ai.gitcode.com/hf_mirrors/openai/imagegpt-large,openai/imagegpt-large,iGPT
https://ai.gitcode.com/hf_mirrors/openai/imagegpt-large,openai/imagegpt-large,自监督学习
https://ai.gitcode.com/hf_mirrors/openai/imagegpt-large,openai/imagegpt-large,像素预测
https://ai.gitcode.com/hf_mirrors/openai/imagegpt-large,openai/imagegpt-large,条件图像生成
https://ai.gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,TinyTapas
https://ai.gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,随机抽样
https://ai.gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,轻量化模型
https://ai.gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,SQA任务
https://ai.gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,Python库
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wtq,microsoft/tapex-large-finetuned-wtq,WikiTableQuestions
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wtq,microsoft/tapex-large-finetuned-wtq,表结构推理
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wtq,microsoft/tapex-large-finetuned-wtq,seq2seq表格模型
https://ai.gitcode.com/hf_mirrors/OpenGVLab/InternVL3-78B,OpenGVLab/InternVL3-78B,InternVL3
https://ai.gitcode.com/hf_mirrors/OpenGVLab/InternVL3-78B,OpenGVLab/InternVL3-78B,78B参数
https://ai.gitcode.com/hf_mirrors/OpenGVLab/InternVL3-78B,OpenGVLab/InternVL3-78B,工业图像分析
https://ai.gitcode.com/hf_mirrors/OpenGVLab/InternVL3-78B,OpenGVLab/InternVL3-78B,3D视觉感知
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-base,microsoft/tapex-base,表格事实验证
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-base,microsoft/tapex-base,合成语料库
https://ai.gitcode.com/hf_mirrors/google/ddpm-church-256,google/ddpm-church-256,googleddpm-church-256
https://ai.gitcode.com/hf_mirrors/google/ddpm-church-256,google/ddpm-church-256,高质量图像生成
https://ai.gitcode.com/hf_mirrors/google/ddpm-church-256,google/ddpm-church-256,schedulingddpm
https://ai.gitcode.com/hf_mirrors/google/ddpm-church-256,google/ddpm-church-256,unconditional-image-generation
https://ai.gitcode.com/hf_mirrors/nvidia/bigvgan_v2_24khz_100band_256x,nvidia/bigvgan_v2_24khz_100band_256x,音频生成
https://ai.gitcode.com/hf_mirrors/nvidia/bigvgan_v2_24khz_100band_256x,nvidia/bigvgan_v2_24khz_100band_256x,融合CUDA内核
https://ai.gitcode.com/hf_mirrors/nvidia/bigvgan_v2_24khz_100band_256x,nvidia/bigvgan_v2_24khz_100band_256x,44-kHz音频
https://ai.gitcode.com/hf_mirrors/nvidia/bigvgan_v2_24khz_100band_256x,nvidia/bigvgan_v2_24khz_100band_256x,Hugging-Face-Spaces
https://ai.gitcode.com/hf_mirrors/google/ddpm-cat-256,google/ddpm-cat-256,图像去噪
https://ai.gitcode.com/hf_mirrors/google/ddpm-cat-256,google/ddpm-cat-256,256分辨率
https://ai.gitcode.com/hf_mirrors/google/ddpm-cat-256,google/ddpm-cat-256,LSUN猫数据集
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,SegFormer-B4
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,CityScapes微调
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,1024x1024分辨率
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,轻量级MLP解码头
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,分层编码器
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,ImageNet-1k预训练
https://ai.gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,BERTimbau-Base
https://ai.gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,bert-base-portuguese-cased
https://ai.gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,巴西葡萄牙语NLP
https://ai.gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,命名实体识别
https://ai.gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,句子文本相似度
https://ai.gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,文本蕴含识别
https://ai.gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,neuralmind
https://ai.gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,brWaC
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-30B-A3B-MLX-4bit,Qwen/Qwen3-30B-A3B-MLX-4bit,100语言
https://ai.gitcode.com/hf_mirrors/openai/diffusers-cd_imagenet64_l2,openai/diffusers-cd_imagenet64_l2,cdimagenet64l2
https://ai.gitcode.com/hf_mirrors/openai/diffusers-cd_imagenet64_l2,openai/diffusers-cd_imagenet64_l2,一致性蒸馏
https://ai.gitcode.com/hf_mirrors/openai/diffusers-cd_imagenet64_l2,openai/diffusers-cd_imagenet64_l2,一致性训练
https://ai.gitcode.com/hf_mirrors/openai/diffusers-cd_imagenet64_l2,openai/diffusers-cd_imagenet64_l2,图像超分辨率
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Instruct,moonshotai/Kimi-K2-Instruct,32B激活参数
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Instruct,moonshotai/Kimi-K2-Instruct,前沿知识
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-4bit,Qwen/Qwen3-32B-MLX-4bit,Qwen3-32B-MLX-4bit
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-4bit,Qwen/Qwen3-32B-MLX-4bit,32.8B参数
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,层次负载均衡
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,多专家并行协作
https://ai.gitcode.com/hf_mirrors/google/ddpm-ema-celebahq-256,google/ddpm-ema-celebahq-256,CelebA-HQ-256
https://ai.gitcode.com/hf_mirrors/google/ddpm-ema-celebahq-256,google/ddpm-ema-celebahq-256,DDIM调度
https://ai.gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,jina-embeddings-v4
https://ai.gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,文本到视觉文档检索
https://ai.gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,稠密与延迟交互检索
https://ai.gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,视觉丰富文档嵌入
https://ai.gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,嵌入维度压缩
https://ai.gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,任务适配器
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-Paddle,异构混合并行策略
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-Paddle,4位2位无损量化
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-Paddle,特定模态后训练
https://ai.gitcode.com/hf_mirrors/sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,paraphrase-MiniLM-L6-v2
https://ai.gitcode.com/hf_mirrors/sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,Mean-Pooling
https://ai.gitcode.com/hf_mirrors/LGAI-EXAONE/EXAONE-4.0-32B,LGAI-EXAONE/EXAONE-4.0-32B,滑动窗口注意力
https://ai.gitcode.com/hf_mirrors/LGAI-EXAONE/EXAONE-4.0-32B,LGAI-EXAONE/EXAONE-4.0-32B,QK重归一化
https://ai.gitcode.com/hf_mirrors/LGAI-EXAONE/EXAONE-4.0-32B,LGAI-EXAONE/EXAONE-4.0-32B,FriendliAI平台
https://ai.gitcode.com/hf_mirrors/LGAI-EXAONE/EXAONE-4.0-32B,LGAI-EXAONE/EXAONE-4.0-32B,30.95B参数
https://ai.gitcode.com/hf_mirrors/microsoft/table-transformer-structure-recognition-v1.1-all,microsoft/table-transformer-structure-recognition-v1.1-all,PubTables1M数据集
https://ai.gitcode.com/hf_mirrors/microsoft/table-transformer-structure-recognition-v1.1-all,microsoft/table-transformer-structure-recognition-v1.1-all,FinTabNet.c数据集
https://ai.gitcode.com/hf_mirrors/microsoft/table-transformer-structure-recognition-v1.1-all,microsoft/table-transformer-structure-recognition-v1.1-all,前置归一化
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,Audio-Flamingo-3
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,音频语言模型
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,语音对话系统
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,长上下文音频理解
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,音频问答推理
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,交互式音效设计
https://ai.gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-12-6,sshleifer/distilbart-cnn-12-6,CNN新闻摘要
https://ai.gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-12-6,sshleifer/distilbart-cnn-12-6,模型蒸馏
https://ai.gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-12-6,sshleifer/distilbart-cnn-12-6,轻量化摘要模型
https://ai.gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-12-6,sshleifer/distilbart-cnn-12-6,HuggingFace兼容
https://ai.gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,SAM2
https://ai.gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,任意分割
https://ai.gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,视频分割
https://ai.gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,hiera-large
https://ai.gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,Mask-Generation
https://ai.gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,arxiv2408.00714
https://ai.gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,convnextv2nano.fcmaeftin22kin1k
https://ai.gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,ConvNeXt-V2
https://ai.gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,FCMAE框架
https://ai.gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,ImageNet-22k微调
https://ai.gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,ImageNet-1k微调
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.3,vidore/colpali-v1.3,PaliGemma-3B
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.3,vidore/colpali-v1.3,256批次训练
https://ai.gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,flairner-english-fast
https://ai.gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,英文命名实体识别
https://ai.gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,LSTM-CRF
https://ai.gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,序列标注模型
https://ai.gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,Flair框架
https://ai.gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,token-classification
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b0-finetuned-ade-512-512,nvidia/segformer-b0-finetuned-ade-512-512,SegFormer-B0
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b0-finetuned-ade-512-512,nvidia/segformer-b0-finetuned-ade-512-512,ADE20K数据集
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b0-finetuned-ade-512-512,nvidia/segformer-b0-finetuned-ade-512-512,512x512分辨率
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b0-finetuned-ade-512-512,nvidia/segformer-b0-finetuned-ade-512-512,NVIDIA模型
https://ai.gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,Smol-Vision
https://ai.gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,视觉模型压缩
https://ai.gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,ColPali微调
https://ai.gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,Gemma-3n全模态微调
https://ai.gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,OmniEmbed视频RAG
https://ai.gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,QLoRA修复脚本
https://ai.gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,OWLv2量化
https://ai.gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,squad
https://ai.gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,轻量级问答模型
https://ai.gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,DistilBERT-base-cased
https://ai.gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,问答模型
https://ai.gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,Hugging-Face模型
https://ai.gitcode.com/hf_mirrors/facebook/bart-base,facebook/bart-base,facebookbart-base
https://ai.gitcode.com/hf_mirrors/facebook/bart-base,facebook/bart-base,seq2seq模型
https://ai.gitcode.com/hf_mirrors/facebook/bart-base,facebook/bart-base,双向编码器
https://ai.gitcode.com/hf_mirrors/facebook/bart-base,facebook/bart-base,自回归解码器
https://ai.gitcode.com/hf_mirrors/facebook/bart-base,facebook/bart-base,文本重建
https://ai.gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,Whisper-large-v3-turbo
https://ai.gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,语音转文字
https://ai.gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,零样本语音识别
https://ai.gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,4层解码
https://ai.gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,97种语言语音转录
https://ai.gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,Hugging-Face语音模型
https://ai.gitcode.com/hf_mirrors/facebook/sam2.1-hiera-large,facebook/sam2.1-hiera-large,提示分割
https://ai.gitcode.com/hf_mirrors/facebook/sam2.1-hiera-large,facebook/sam2.1-hiera-large,Hiera架构
https://ai.gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,GIT
https://ai.gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,Git-base
https://ai.gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,教师强制
https://ai.gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,双向注意力
https://ai.gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,8亿图像文本对
https://ai.gitcode.com/hf_mirrors/QuantStack/Wan2.1_I2V_14B_FusionX-GGUF,QuantStack/Wan2.1_I2V_14B_FusionX-GGUF,Wan2.1I2V14BFusionX
https://ai.gitcode.com/hf_mirrors/QuantStack/Wan2.1_I2V_14B_FusionX-GGUF,QuantStack/Wan2.1_I2V_14B_FusionX-GGUF,图像到视频转换
https://ai.gitcode.com/hf_mirrors/QuantStack/Wan2.1_I2V_14B_FusionX-GGUF,QuantStack/Wan2.1_I2V_14B_FusionX-GGUF,量化转换版本
https://ai.gitcode.com/hf_mirrors/nateraw/vit-age-classifier,nateraw/vit-age-classifier,vit-age-classifier
https://ai.gitcode.com/hf_mirrors/nateraw/vit-age-classifier,nateraw/vit-age-classifier,人脸年龄分类
https://ai.gitcode.com/hf_mirrors/nateraw/vit-age-classifier,nateraw/vit-age-classifier,ViT图像分类
https://ai.gitcode.com/hf_mirrors/nateraw/vit-age-classifier,nateraw/vit-age-classifier,人脸年龄识别
https://ai.gitcode.com/hf_mirrors/nateraw/vit-age-classifier,nateraw/vit-age-classifier,HuggingFace模型
https://ai.gitcode.com/hf_mirrors/Intel/dpt-large,Intel/dpt-large,DPT-Large
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-Coder-480B-A35B-Instruct-GGUF,unsloth/Qwen3-Coder-480B-A35B-Instruct-GGUF,Qwen3-Coder
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-Coder-480B-A35B-Instruct-GGUF,unsloth/Qwen3-Coder-480B-A35B-Instruct-GGUF,480B参数
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-Coder-480B-A35B-Instruct-GGUF,unsloth/Qwen3-Coder-480B-A35B-Instruct-GGUF,智能体编码
https://ai.gitcode.com/hf_mirrors/autogluon/mitra-classifier,autogluon/mitra-classifier,Mitra
https://ai.gitcode.com/hf_mirrors/autogluon/mitra-classifier,autogluon/mitra-classifier,表格分类
https://ai.gitcode.com/hf_mirrors/autogluon/mitra-classifier,autogluon/mitra-classifier,7200万参数
https://ai.gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,UIGENT3
https://ai.gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,UI生成
https://ai.gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Tailwind-CSS
https://ai.gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,llama.cpp
https://ai.gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Q4KM量化
https://ai.gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,HTML生成
https://ai.gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,textgenerationinference
https://ai.gitcode.com/hf_mirrors/vidore/colqwen2-v1.0,vidore/colqwen2-v1.0,多向量表示
https://ai.gitcode.com/hf_mirrors/vidore/colqwen2-v1.0,vidore/colqwen2-v1.0,图像补丁
https://ai.gitcode.com/hf_mirrors/vidore/colqwen2-v1.0,vidore/colqwen2-v1.0,合成数据增强
https://ai.gitcode.com/hf_mirrors/vidore/colqwen2-v1.0,vidore/colqwen2-v1.0,零样本泛化
https://ai.gitcode.com/hf_mirrors/LiquidAI/LFM2-1.2B,LiquidAI/LFM2-1.2B,LFM2-1.2B
https://ai.gitcode.com/hf_mirrors/LiquidAI/LFM2-1.2B,LiquidAI/LFM2-1.2B,边缘人工智能
https://ai.gitcode.com/hf_mirrors/LiquidAI/LFM2-1.2B,LiquidAI/LFM2-1.2B,混合液态模型架构
https://ai.gitcode.com/hf_mirrors/LiquidAI/LFM2-1.2B,LiquidAI/LFM2-1.2B,快速训练与推理
https://ai.gitcode.com/hf_mirrors/LiquidAI/LFM2-1.2B,LiquidAI/LFM2-1.2B,多语言能力
https://ai.gitcode.com/hf_mirrors/LiquidAI/LFM2-1.2B,LiquidAI/LFM2-1.2B,灵活部署方案
https://ai.gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,skops-digits
https://ai.gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,scikit-learn
https://ai.gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,adam
https://ai.gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,mlp
https://ai.gitcode.com/hf_mirrors/facebook/vjepa2-vitl-fpc64-256,facebook/vjepa2-vitl-fpc64-256,AutoVideoProcessor
https://ai.gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,AIFS-ENS
https://ai.gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,集成预报
https://ai.gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,滑动窗口变换
https://ai.gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,CRPS优化
https://ai.gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,气象AI预报
https://ai.gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,ERA5再分析
https://ai.gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,bagel-gguf
https://ai.gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,多模态试验模型
https://ai.gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,文本转图像
https://ai.gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,图像编辑识别
https://ai.gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,gguf-connector
https://ai.gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,fp816缩放版
https://ai.gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,bart-large-cnn-samsum
https://ai.gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,SAMSum数据集
https://ai.gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,Amazon-SageMaker训练
https://ai.gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,Hugging-Face深度学习容器
https://ai.gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,FP16混合精度
https://ai.gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,ROUGE-1指标
https://ai.gitcode.com/hf_mirrors/MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,NLI模型
https://ai.gitcode.com/hf_mirrors/MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MNLI-FEVER-ANLI
https://ai.gitcode.com/hf_mirrors/MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,LingNLI
https://ai.gitcode.com/hf_mirrors/MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,WANLI
https://ai.gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,OWLViT
https://ai.gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,零样本目标检测
https://ai.gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,开放词汇检测
https://ai.gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,ViT-L-14
https://ai.gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,文本条件检测
https://ai.gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,CLIP检测
https://ai.gitcode.com/hf_mirrors/amazon/chronos-t5-small,amazon/chronos-t5-small,chronos-t5-small
https://ai.gitcode.com/hf_mirrors/amazon/chronos-t5-small,amazon/chronos-t5-small,预训练模型
