项目链接,项目名称,高亮词,gitcode_repo
https://gitcode.com/hf_mirrors/llava-hf/LLaVA-NeXT-Video-7B-hf,llava-hf/LLaVA-NeXT-Video-7B-hf,VideoChatGPT-Instruct数据,7217899
https://gitcode.com/hf_mirrors/fofr/kontext-make-person-real,fofr/kontext-make-person-real,FLUX.1-Kontext大模型,7217027
https://gitcode.com/hf_mirrors/fofr/kontext-make-person-real,fofr/kontext-make-person-real,图生图增强,7217027
https://gitcode.com/hf_mirrors/distilbert/distilbert-base-uncased-distilled-squad,distilbert/distilbert-base-uncased-distilled-squad,知识蒸馏技术,7218771
https://gitcode.com/hf_mirrors/distilbert/distilbert-base-uncased-distilled-squad,distilbert/distilbert-base-uncased-distilled-squad,SQuAD微调问答模型,7218771
https://gitcode.com/hf_mirrors/distilbert/distilbert-base-uncased-distilled-squad,distilbert/distilbert-base-uncased-distilled-squad,参数量削减40,7218771
https://gitcode.com/hf_mirrors/distilbert/distilbert-base-uncased-distilled-squad,distilbert/distilbert-base-uncased-distilled-squad,推理速度提升60,7218771
https://gitcode.com/hf_mirrors/distilbert/distilbert-base-uncased-distilled-squad,distilbert/distilbert-base-uncased-distilled-squad,GLUE基准95性能,7218771
https://gitcode.com/hf_mirrors/ecmwf/aifs-single-1.0,ecmwf/aifs-single-1.0,ECMWF大模型,7217908
https://gitcode.com/hf_mirrors/ecmwf/aifs-single-1.0,ecmwf/aifs-single-1.0,人工智能预报系统,7217908
https://gitcode.com/hf_mirrors/ecmwf/aifs-single-1.0,ecmwf/aifs-single-1.0,大气变量预报,7217908
https://gitcode.com/hf_mirrors/ecmwf/aifs-single-1.0,ecmwf/aifs-single-1.0,总降水量预报,7217908
https://gitcode.com/hf_mirrors/pcoloc/autotrain-600-dragino-1839063122,pcoloc/autotrain-600-dragino-1839063122,CO2排放预测,7220221
https://gitcode.com/hf_mirrors/pcoloc/autotrain-600-dragino-1839063122,pcoloc/autotrain-600-dragino-1839063122,Joblib部署,7220221
https://gitcode.com/hf_mirrors/pcoloc/autotrain-600-dragino-1839063122,pcoloc/autotrain-600-dragino-1839063122,R20.502回归模型,7220221
https://gitcode.com/hf_mirrors/pcoloc/autotrain-600-dragino-1839063122,pcoloc/autotrain-600-dragino-1839063122,pcolocautotrain-data-600-dragino,7220221
https://gitcode.com/hf_mirrors/Lykon/dreamshaper-8-inpainting,Lykon/dreamshaper-8-inpainting,SD图像修复,7217041
https://gitcode.com/hf_mirrors/Lykon/dreamshaper-8-inpainting,Lykon/dreamshaper-8-inpainting,DEIS调度器,7217041
https://gitcode.com/hf_mirrors/Lykon/dreamshaper-8-inpainting,Lykon/dreamshaper-8-inpainting,动漫风重绘,7217041
https://gitcode.com/hf_mirrors/Lykon/dreamshaper-8-inpainting,Lykon/dreamshaper-8-inpainting,fp16半精度推理,7217041
https://gitcode.com/hf_mirrors/facebook/vjepa2-vitg-fpc64-256,facebook/vjepa2-vitg-fpc64-256,Meta大模型,7217902
https://gitcode.com/hf_mirrors/facebook/vjepa2-vitg-fpc64-256,facebook/vjepa2-vitg-fpc64-256,V-JEPA架构,7217902
https://gitcode.com/hf_mirrors/facebook/vjepa2-vitg-fpc64-256,facebook/vjepa2-vitg-fpc64-256,视觉语言模型视频编码器,7217902
https://gitcode.com/hf_mirrors/akasharidas/ddpm-cifar10-32-dot.in.name,akasharidas/ddpm-cifar10-32-dot.in.name,去噪扩散模型,7220276
https://gitcode.com/hf_mirrors/akasharidas/ddpm-cifar10-32-dot.in.name,akasharidas/ddpm-cifar10-32-dot.in.name,FID-3.17,7220276
https://gitcode.com/hf_mirrors/TahaDouaji/detr-doc-table-detection,TahaDouaji/detr-doc-table-detection,GitCode模型托管,7220335
https://gitcode.com/hf_mirrors/TahaDouaji/detr-doc-table-detection,TahaDouaji/detr-doc-table-detection,ResNet-50特征提取,7220335
https://gitcode.com/hf_mirrors/TahaDouaji/detr-doc-table-detection,TahaDouaji/detr-doc-table-detection,表格结构分析,7220335
https://gitcode.com/hf_mirrors/microsoft/trocr-large-printed,microsoft/trocr-large-printed,图像到文本识别,7216977
https://gitcode.com/hf_mirrors/microsoft/trocr-large-printed,microsoft/trocr-large-printed,编码器-解码器架构,7216977
https://gitcode.com/hf_mirrors/microsoft/trocr-large-printed,microsoft/trocr-large-printed,BEiT初始化,7216977
https://gitcode.com/hf_mirrors/microsoft/trocr-large-printed,microsoft/trocr-large-printed,RoBERTa解码器,7216977
https://gitcode.com/hf_mirrors/microsoft/trocr-large-printed,microsoft/trocr-large-printed,SROIE微调,7216977
https://gitcode.com/hf_mirrors/facebook/vjepa2-vitg-fpc64-384,facebook/vjepa2-vitg-fpc64-384,V-JEPA-2大模型,7217582
https://gitcode.com/hf_mirrors/facebook/vjepa2-vitg-fpc64-384,facebook/vjepa2-vitg-fpc64-384,VITG架构,7217582
https://gitcode.com/hf_mirrors/facebook/vjepa2-vitg-fpc64-384,facebook/vjepa2-vitg-fpc64-384,视频理解大模型,7217582
https://gitcode.com/hf_mirrors/lightx2v/Wan2.1-I2V-14B-480P-StepDistill-CfgDistill-Lightx2v,lightx2v/Wan2.1-I2V-14B-480P-StepDistill-CfgDistill-Lightx2v,双向蒸馏流程,7220715
https://gitcode.com/hf_mirrors/lightx2v/Wan2.1-I2V-14B-480P-StepDistill-CfgDistill-Lightx2v,lightx2v/Wan2.1-I2V-14B-480P-StepDistill-CfgDistill-Lightx2v,lightx2v推理框架,7220715
https://gitcode.com/hf_mirrors/lightx2v/Wan2.1-I2V-14B-480P-StepDistill-CfgDistill-Lightx2v,lightx2v/Wan2.1-I2V-14B-480P-StepDistill-CfgDistill-Lightx2v,视频生成加速,7220715
https://gitcode.com/hf_mirrors/hustvl/yolos-tiny,hustvl/yolos-tiny,DETR损失函数,7217919
https://gitcode.com/hf_mirrors/hustvl/yolos-tiny,hustvl/yolos-tiny,目标检测任务,7217919
https://gitcode.com/hf_mirrors/hustvl/yolos-tiny,hustvl/yolos-tiny,COCO-2017数据集,7217919
https://gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Base,depth-anything/Depth-Anything-V2-Base,Depth-Anything大模型,7217503
https://gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Base,depth-anything/Depth-Anything-V2-Base,ViT-B特征提取,7217503
https://gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Base,depth-anything/Depth-Anything-V2-Base,HuggingFace-Spaces部署,7217503
https://gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Base,depth-anything/Depth-Anything-V2-Base,10倍推理加速,7217503
https://gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Base,depth-anything/Depth-Anything-V2-Base,计算机视觉专业领域,7217503
https://gitcode.com/hf_mirrors/LGAI-EXAONE/EXAONE-4.0-1.2B,LGAI-EXAONE/EXAONE-4.0-1.2B,LGAI大模型,7217330
https://gitcode.com/hf_mirrors/LGAI-EXAONE/EXAONE-4.0-1.2B,LGAI-EXAONE/EXAONE-4.0-1.2B,QK重排序归一化,7217330
https://gitcode.com/hf_mirrors/LGAI-EXAONE/EXAONE-4.0-1.2B,LGAI-EXAONE/EXAONE-4.0-1.2B,65K上下文,7217330
https://gitcode.com/hf_mirrors/facebook/sam-vit-base,facebook/sam-vit-base,SAM大模型,7217133
https://gitcode.com/hf_mirrors/facebook/sam-vit-base,facebook/sam-vit-base,ViT-Base架构,7217133
https://gitcode.com/hf_mirrors/facebook/sam-vit-base,facebook/sam-vit-base,目标掩码生成,7217133
https://gitcode.com/hf_mirrors/facebook/sam-vit-base,facebook/sam-vit-base,1100万张图像数据集,7217133
https://gitcode.com/hf_mirrors/facebook/sam-vit-base,facebook/sam-vit-base,10亿个掩码数据集,7217133
https://gitcode.com/hf_mirrors/mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,VeriReason大模型,7219939
https://gitcode.com/hf_mirrors/mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,Verilog推理,7219939
https://gitcode.com/hf_mirrors/mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,IQ1S量化,7219939
https://gitcode.com/hf_mirrors/mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,IQ3XS量化,7219939
https://gitcode.com/hf_mirrors/mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,GGUF部署,7219939
https://gitcode.com/hf_mirrors/mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,mradermacher/VeriReason-Qwen2.5-7b-SFT-Reasoning-i1-GGUF,Reinforcement-Learning推理,7219939
https://gitcode.com/hf_mirrors/autogluon/mitra-regressor,autogluon/mitra-regressor,Mitra-regressor大模型,7220199
https://gitcode.com/hf_mirrors/autogluon/mitra-regressor,autogluon/mitra-regressor,上下文学习范式,7220199
https://gitcode.com/hf_mirrors/autogluon/mitra-regressor,autogluon/mitra-regressor,随机回归器混合数据集,7220199
https://gitcode.com/hf_mirrors/LiquidAI/LFM2-700M,LiquidAI/LFM2-700M,乘法门控混合架构,7220490
https://gitcode.com/hf_mirrors/LiquidAI/LFM2-700M,LiquidAI/LFM2-700M,0.7B参数高效推理,7220490
https://gitcode.com/hf_mirrors/LiquidAI/LFM2-700M,LiquidAI/LFM2-700M,RAG检索增强生成,7220490
https://gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,Qwen3-235B-A22B-Thinking-2507-FP8大模型,7220756
https://gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,思想链增强,7220756
https://gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,学术基准,7220756
https://gitcode.com/hf_mirrors/microsoft/Phi-4-mini-flash-reasoning,microsoft/Phi-4-mini-flash-reasoning,Phi-4-mini-flash-reasoning大模型,7217170
https://gitcode.com/hf_mirrors/microsoft/Phi-4-mini-flash-reasoning,microsoft/Phi-4-mini-flash-reasoning,门控记忆单元,7217170
https://gitcode.com/hf_mirrors/microsoft/Phi-4-mini-flash-reasoning,microsoft/Phi-4-mini-flash-reasoning,SambaY架构,7217170
https://gitcode.com/hf_mirrors/microsoft/Phi-4-mini-flash-reasoning,microsoft/Phi-4-mini-flash-reasoning,差分注意力机制,7217170
https://gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Thinking-2507,Qwen/Qwen3-235B-A22B-Thinking-2507,Qwen3-235B-A22B-Thinking-2507大模型,7220628
https://gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Thinking-2507,Qwen/Qwen3-235B-A22B-Thinking-2507,GQA架构,7220628
https://gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Thinking-2507,Qwen/Qwen3-235B-A22B-Thinking-2507,学术评测,7220628
https://gitcode.com/hf_mirrors/Alibaba-NLP/WebSailor-3B,Alibaba-NLP/WebSailor-3B,WebSailor大模型,7216860
https://gitcode.com/hf_mirrors/Alibaba-NLP/WebSailor-3B,Alibaba-NLP/WebSailor-3B,双采样策略优化DUPO,7216860
https://gitcode.com/hf_mirrors/Alibaba-NLP/WebSailor-3B,Alibaba-NLP/WebSailor-3B,SailorFog-QA数据合成,7216860
https://gitcode.com/hf_mirrors/Alibaba-NLP/WebSailor-3B,Alibaba-NLP/WebSailor-3B,拒绝采样微调RFT,7216860
https://gitcode.com/hf_mirrors/Alibaba-NLP/WebSailor-3B,Alibaba-NLP/WebSailor-3B,浏览任务代理,7216860
https://gitcode.com/hf_mirrors/Alibaba-NLP/WebSailor-3B,Alibaba-NLP/WebSailor-3B,高不确定性信息检索,7216860
https://gitcode.com/hf_mirrors/Alibaba-NLP/WebSailor-3B,Alibaba-NLP/WebSailor-3B,BrowseComp-zh基准测试,7216860
https://gitcode.com/hf_mirrors/qwbu/univla-7b,qwbu/univla-7b,UniVLA大模型,7220542
https://gitcode.com/hf_mirrors/qwbu/univla-7b,qwbu/univla-7b,任务中心化潜在动作,7220542
https://gitcode.com/hf_mirrors/qwbu/univla-7b,qwbu/univla-7b,跨具身视频学习,7220542
https://gitcode.com/hf_mirrors/qwbu/univla-7b,qwbu/univla-7b,通用策略学习,7220542
https://gitcode.com/hf_mirrors/google-t5/t5-3b,google-t5/t5-3b,google-t5大模型,7220321
https://gitcode.com/hf_mirrors/google-t5/t5-3b,google-t5/t5-3b,机器翻译应用,7220321
https://gitcode.com/hf_mirrors/google-t5/t5-3b,google-t5/t5-3b,文档摘要应用,7220321
https://gitcode.com/hf_mirrors/google-t5/t5-3b,google-t5/t5-3b,问答任务应用,7220321
https://gitcode.com/hf_mirrors/microsoft/table-transformer-structure-recognition,microsoft/table-transformer-structure-recognition,DETR目标检测模型,7216692
https://gitcode.com/hf_mirrors/microsoft/table-transformer-structure-recognition,microsoft/table-transformer-structure-recognition,层归一化设置,7216692
https://gitcode.com/hf_mirrors/microsoft/table-transformer-structure-recognition,microsoft/table-transformer-structure-recognition,表格结构检测,7216692
https://gitcode.com/hf_mirrors/HKUSTAudio/xcodec2,HKUSTAudio/xcodec2,LLaSA,7217258
https://gitcode.com/hf_mirrors/HKUSTAudio/xcodec2,HKUSTAudio/xcodec2,多语言语音语义,7217258
https://gitcode.com/hf_mirrors/HKUSTAudio/xcodec2,HKUSTAudio/xcodec2,高质量语音重建,7217258
https://gitcode.com/hf_mirrors/HKUSTAudio/xcodec2,HKUSTAudio/xcodec2,每秒50个令牌,7217258
https://gitcode.com/hf_mirrors/LiquidAI/LFM2-700M-GGUF,LiquidAI/LFM2-700M-GGUF,700M参数,7220264
https://gitcode.com/hf_mirrors/LiquidAI/LFM2-700M-GGUF,LiquidAI/LFM2-700M-GGUF,llama.cpp集成,7220264
https://gitcode.com/hf_mirrors/bartowski/LLaMA-Mesh-GGUF,bartowski/LLaMA-Mesh-GGUF,文本到3D网格生成,7217903
https://gitcode.com/hf_mirrors/bartowski/LLaMA-Mesh-GGUF,bartowski/LLaMA-Mesh-GGUF,LM-Studio兼容,7217903
https://gitcode.com/hf_mirrors/bartowski/LLaMA-Mesh-GGUF,bartowski/LLaMA-Mesh-GGUF,Q6K高质量量化,7217903
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR2-3B,ByteDance-Seed/SeedVR2-3B,SeedVR2大模型,7220209
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR2-3B,ByteDance-Seed/SeedVR2-3B,一步式视频修复,7220209
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR2-3B,ByteDance-Seed/SeedVR2-3B,扩散对抗后训练,7220209
https://gitcode.com/hf_mirrors/Prior-Labs/TabPFN-v2-clf,Prior-Labs/TabPFN-v2-clf,表格数据分类,7217567
https://gitcode.com/hf_mirrors/Prior-Labs/TabPFN-v2-clf,Prior-Labs/TabPFN-v2-clf,Prior-Labs大模型,7217567
https://gitcode.com/hf_mirrors/Prior-Labs/TabPFN-v2-clf,Prior-Labs/TabPFN-v2-clf,Nature论文模型,7217567
https://gitcode.com/hf_mirrors/mradermacher/Qwen2-Audio-7B-i1-GGUF,mradermacher/Qwen2-Audio-7B-i1-GGUF,Qwen2-Audio大模型,7217906
https://gitcode.com/hf_mirrors/mradermacher/Qwen2-Audio-7B-i1-GGUF,mradermacher/Qwen2-Audio-7B-i1-GGUF,音频文本生成,7217906
https://gitcode.com/hf_mirrors/mradermacher/Qwen2-Audio-7B-i1-GGUF,mradermacher/Qwen2-Audio-7B-i1-GGUF,极低资源音频模型,7217906
https://gitcode.com/hf_mirrors/mradermacher/Qwen2-Audio-7B-i1-GGUF,mradermacher/Qwen2-Audio-7B-i1-GGUF,多模态音频理解,7217906
https://gitcode.com/hf_mirrors/fixie-ai/ultravox-v0_6-llama-3_3-70b,fixie-ai/ultravox-v0_6-llama-3_3-70b,Ultravox大模型,7219923
https://gitcode.com/hf_mirrors/fixie-ai/ultravox-v0_6-llama-3_3-70b,fixie-ai/ultravox-v0_6-llama-3_3-70b,语音编码器,7219923
https://gitcode.com/hf_mirrors/fixie-ai/ultravox-v0_6-llama-3_3-70b,fixie-ai/ultravox-v0_6-llama-3_3-70b,语音到语音翻译,7219923
https://gitcode.com/hf_mirrors/fixie-ai/ultravox-v0_6-llama-3_3-70b,fixie-ai/ultravox-v0_6-llama-3_3-70b,语音音频分析,7219923
https://gitcode.com/hf_mirrors/fixie-ai/ultravox-v0_6-llama-3_3-70b,fixie-ai/ultravox-v0_6-llama-3_3-70b,噪声鲁棒性,7219923
https://gitcode.com/hf_mirrors/pcoloc/autotrain-mikrotik-7-7-1860563588,pcoloc/autotrain-mikrotik-7-7-1860563588,MikroTik网络预测,7224448
https://gitcode.com/hf_mirrors/pcoloc/autotrain-mikrotik-7-7-1860563588,pcoloc/autotrain-mikrotik-7-7-1860563588,R2-0.654回归模型,7224448
https://gitcode.com/hf_mirrors/pcoloc/autotrain-mikrotik-7-7-1860563588,pcoloc/autotrain-mikrotik-7-7-1860563588,tabular数据预测,7224448
https://gitcode.com/hf_mirrors/Lightricks/LTX-Video,Lightricks/LTX-Video,Lightricks大模型,7223989
https://gitcode.com/hf_mirrors/Lightricks/LTX-Video,Lightricks/LTX-Video,1216704高分辨率,7223989
https://gitcode.com/hf_mirrors/Lightricks/LTX-Video,Lightricks/LTX-Video,30-FPS视频输出,7223989
https://gitcode.com/hf_mirrors/adrientoupet/SeedVR2_comfyUI,adrientoupet/SeedVR2_comfyUI,时间一致性视频增强,7229293
https://gitcode.com/hf_mirrors/adrientoupet/SeedVR2_comfyUI,adrientoupet/SeedVR2_comfyUI,扩散技术视频超分,7229293
https://gitcode.com/hf_mirrors/adrientoupet/SeedVR2_comfyUI,adrientoupet/SeedVR2_comfyUI,多GPU视频超分,7229293
https://gitcode.com/hf_mirrors/TeslaYang123/TC-Light,TeslaYang123/TC-Light,TC-Light大模型,7229127
https://gitcode.com/hf_mirrors/TeslaYang123/TC-Light,TeslaYang123/TC-Light,时间一致性生成式渲染,7229127
https://gitcode.com/hf_mirrors/TeslaYang123/TC-Light,TeslaYang123/TC-Light,具身智能体数据增强,7229127
https://gitcode.com/hf_mirrors/TeslaYang123/TC-Light,TeslaYang123/TC-Light,视频重光照模型训练,7229127
https://gitcode.com/hf_mirrors/TeslaYang123/TC-Light,TeslaYang123/TC-Light,高动态视频处理,7229127
https://gitcode.com/hf_mirrors/TeslaYang123/TC-Light,TeslaYang123/TC-Light,长视频处理能力,7229127
https://gitcode.com/hf_mirrors/unsloth/Qwen3-235B-A22B-Thinking-2507-GGUF,unsloth/Qwen3-235B-A22B-Thinking-2507-GGUF,Qwen3-235B-A22B大模型,7228431
https://gitcode.com/hf_mirrors/unsloth/Qwen3-235B-A22B-Thinking-2507-GGUF,unsloth/Qwen3-235B-A22B-Thinking-2507-GGUF,Dynamic-2.0量化架构,7228431
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR2-7B,ByteDance-Seed/SeedVR2-7B,自适应窗口注意力机制,7217924
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR2-7B,ByteDance-Seed/SeedVR2-7B,视频修复对抗后训练,7217924
https://gitcode.com/hf_mirrors/skt/A.X-3.1,skt/A.X-3.1,A.X大模型,7227881
https://gitcode.com/hf_mirrors/skt/A.X-3.1,skt/A.X-3.1,韩语文化理解,7227881
https://gitcode.com/hf_mirrors/skt/A.X-3.1,skt/A.X-3.1,KMMLU基准,7227881
https://gitcode.com/hf_mirrors/skt/A.X-3.1,skt/A.X-3.1,TITAN超算,7227881
https://gitcode.com/hf_mirrors/skt/A.X-3.1,skt/A.X-3.1,33-token节省,7227881
https://gitcode.com/hf_mirrors/google-t5/t5-large,google-t5/t5-large,770M参数,7229523
https://gitcode.com/hf_mirrors/google-t5/t5-large,google-t5/t5-large,文档摘要与机器翻译,7229523
https://gitcode.com/hf_mirrors/google-t5/t5-large,google-t5/t5-large,Hugging-Face库集成,7229523
https://gitcode.com/hf_mirrors/lovis93/Motion-Lora-Camera-Push-In-Wan-14B-720p-I2V,lovis93/Motion-Lora-Camera-Push-In-Wan-14B-720p-I2V,推镜LoRA,7223063
https://gitcode.com/hf_mirrors/lovis93/Motion-Lora-Camera-Push-In-Wan-14B-720p-I2V,lovis93/Motion-Lora-Camera-Push-In-Wan-14B-720p-I2V,电影感镜头,7223063
https://gitcode.com/hf_mirrors/lovis93/Motion-Lora-Camera-Push-In-Wan-14B-720p-I2V,lovis93/Motion-Lora-Camera-Push-In-Wan-14B-720p-I2V,I2V生成,7223063
https://gitcode.com/hf_mirrors/OmniGen2/OmniGen2,OmniGen2/OmniGen2,OmniGen2大模型,7228996
https://gitcode.com/hf_mirrors/OmniGen2/OmniGen2,OmniGen2/OmniGen2,非共享参数,7228996
https://gitcode.com/hf_mirrors/OmniGen2/OmniGen2,OmniGen2/OmniGen2,解耦式图像分词器,7228996
https://gitcode.com/hf_mirrors/google-t5/t5-11b,google-t5/t5-11b,多语言摘要生成,7228997
https://gitcode.com/hf_mirrors/google-t5/t5-11b,google-t5/t5-11b,跨任务统一建模,7228997
https://gitcode.com/hf_mirrors/google-t5/t5-11b,google-t5/t5-11b,C4数据集训练,7228997
https://gitcode.com/hf_mirrors/zai-org/GLM-4.5-Air-FP8,zai-org/GLM-4.5-Air-FP8,arxiv2508.06471,7237056
https://gitcode.com/hf_mirrors/Kwaipilot/OASIS-code-1.3B,Kwaipilot/OASIS-code-1.3B,OASIS-instruct-数据合成算法,7239217
https://gitcode.com/hf_mirrors/Kwaipilot/OASIS-code-1.3B,Kwaipilot/OASIS-code-1.3B,跨语言代码检索,7239217
https://gitcode.com/hf_mirrors/prs-eth/marigold-normals-v1-1,prs-eth/marigold-normals-v1-1,Marigold大模型,7232497
https://gitcode.com/hf_mirrors/prs-eth/marigold-normals-v1-1,prs-eth/marigold-normals-v1-1,稳定扩散架构,7232497
https://gitcode.com/hf_mirrors/prs-eth/marigold-normals-v1-1,prs-eth/marigold-normals-v1-1,Diffusers部署,7232497
https://gitcode.com/hf_mirrors/prs-eth/marigold-normals-v1-1,prs-eth/marigold-normals-v1-1,106B参数等效,7232497
https://gitcode.com/hf_mirrors/prs-eth/marigold-normals-v1-1,prs-eth/marigold-normals-v1-1,表面法线图生成,7232497
https://gitcode.com/hf_mirrors/OpenGVLab/VideoMAEv2-Base,OpenGVLab/VideoMAEv2-Base,VideoMAEv2大模型,5418076
https://gitcode.com/hf_mirrors/OpenGVLab/VideoMAEv2-Base,OpenGVLab/VideoMAEv2-Base,自监督视频预训练,5418076
https://gitcode.com/hf_mirrors/OpenGVLab/VideoMAEv2-Base,OpenGVLab/VideoMAEv2-Base,VideoMAE-V2,5418076
https://gitcode.com/hf_mirrors/joeddav/xlm-roberta-large-xnli,joeddav/xlm-roberta-large-xnli,xlm-roberta-large-xnli大模型,5414077
https://gitcode.com/hf_mirrors/joeddav/xlm-roberta-large-xnli,joeddav/xlm-roberta-large-xnli,零样本文本分类,5414077
https://gitcode.com/hf_mirrors/joeddav/xlm-roberta-large-xnli,joeddav/xlm-roberta-large-xnli,XNLI数据集,5414077
https://gitcode.com/hf_mirrors/joeddav/xlm-roberta-large-xnli,joeddav/xlm-roberta-large-xnli,zero-shot-classification管道,5414077
https://gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,表格随机问答,5414042
https://gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,轻量化表格推理,5414042
https://gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,CPU友好表格模型,5414042
https://gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,低资源表格理解,5414042
https://gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,MP-SENet-DNS大模型,5421545
https://gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,音频降噪,5421545
https://gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,speech-enhancement,5421545
https://gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,pytorchmodelhubmixin,5421545
https://gitcode.com/hf_mirrors/openai/imagegpt-large,openai/imagegpt-large,Transformer解码器架构,5420536
https://gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,multilingual-e5大模型,7236705
https://gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,24层架构,7236705
https://gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,1024嵌入维度,7236705
https://gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,MS-MARCO数据集,7236705
https://gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,93种语言支持,7236705
https://gitcode.com/hf_mirrors/deepset/bert-base-cased-squad2,deepset/bert-base-cased-squad2,Haystack框架,5413959
https://gitcode.com/hf_mirrors/deepset/bert-base-cased-squad2,deepset/bert-base-cased-squad2,SQuAD2.0微调,5413959
https://gitcode.com/hf_mirrors/deepset/bert-base-cased-squad2,deepset/bert-base-cased-squad2,英文问答大模型,5413959
https://gitcode.com/hf_mirrors/deepset/bert-base-cased-squad2,deepset/bert-base-cased-squad2,cased-BERT,5413959
https://gitcode.com/hf_mirrors/moonshotai/Kimi-Audio-7B-Instruct,moonshotai/Kimi-Audio-7B-Instruct,MoonshotAI大模型,5421087
https://gitcode.com/hf_mirrors/moonshotai/Kimi-Audio-7B-Instruct,moonshotai/Kimi-Audio-7B-Instruct,1300万小时音频预训练,5421087
https://gitcode.com/hf_mirrors/moonshotai/Kimi-Audio-7B-Instruct,moonshotai/Kimi-Audio-7B-Instruct,音频情感识别,5421087
https://gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,2560嵌入维度,5716982
https://gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,多语言文本检索,5716982
https://gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,用户自定义指令嵌入,5716982
https://gitcode.com/hf_mirrors/OpenGVLab/InternVL3-78B,OpenGVLab/InternVL3-78B,InternVL大模型,5416512
https://gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,DistilRoBERTa大模型,5421688
https://gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,Cross-Encoder架构,5421688
https://gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,语义相似度评估,5421688
https://gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,Python-API调用,5421688
