项目链接,项目名称,高亮词
https://gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,表格随机问答
https://gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,轻量化表格推理
https://gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,CPU友好表格模型
https://gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,低资源表格理解
https://gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,MP-SENet-DNS大模型
https://gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,音频降噪
https://gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,speech-enhancement
https://gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,pytorchmodelhubmixin
https://gitcode.com/hf_mirrors/openai/imagegpt-large,openai/imagegpt-large,Transformer解码器架构
https://gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,multilingual-e5大模型
https://gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,24层架构
https://gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,1024嵌入维度
https://gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,MS-MARCO数据集
https://gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,93种语言支持
https://gitcode.com/hf_mirrors/deepset/bert-base-cased-squad2,deepset/bert-base-cased-squad2,Haystack框架
https://gitcode.com/hf_mirrors/deepset/bert-base-cased-squad2,deepset/bert-base-cased-squad2,SQuAD2.0微调
https://gitcode.com/hf_mirrors/deepset/bert-base-cased-squad2,deepset/bert-base-cased-squad2,英文问答大模型
https://gitcode.com/hf_mirrors/deepset/bert-base-cased-squad2,deepset/bert-base-cased-squad2,cased-BERT
https://gitcode.com/hf_mirrors/moonshotai/Kimi-Audio-7B-Instruct,moonshotai/Kimi-Audio-7B-Instruct,MoonshotAI大模型
https://gitcode.com/hf_mirrors/moonshotai/Kimi-Audio-7B-Instruct,moonshotai/Kimi-Audio-7B-Instruct,1300万小时音频预训练
https://gitcode.com/hf_mirrors/moonshotai/Kimi-Audio-7B-Instruct,moonshotai/Kimi-Audio-7B-Instruct,音频情感识别
https://gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,2560嵌入维度
https://gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,多语言文本检索
https://gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,用户自定义指令嵌入
https://gitcode.com/hf_mirrors/OpenGVLab/InternVL3-78B,OpenGVLab/InternVL3-78B,InternVL大模型
https://gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,DistilRoBERTa大模型
https://gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,Cross-Encoder架构
https://gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,语义相似度评估
https://gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,Python-API调用
https://gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,STS基准训练
https://gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,0-1相似度分数输出
https://gitcode.com/hf_mirrors/microsoft/tapex-base,microsoft/tapex-base,序列到序列表格建模
https://gitcode.com/hf_mirrors/microsoft/tapex-base,microsoft/tapex-base,合成SQL语料库
https://gitcode.com/hf_mirrors/Wan-AI/Wan2.1-T2V-14B-Diffusers,Wan-AI/Wan2.1-T2V-14B-Diffusers,消费级显卡支持
https://gitcode.com/hf_mirrors/Wan-AI/Wan2.1-T2V-14B-Diffusers,Wan-AI/Wan2.1-T2V-14B-Diffusers,中英双语文本生成
https://gitcode.com/hf_mirrors/Wan-AI/Wan2.1-T2V-14B-Diffusers,Wan-AI/Wan2.1-T2V-14B-Diffusers,高效视频编解码
https://gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wtq,microsoft/tapex-large-finetuned-wtq,WikiTableQuestions数据集
https://gitcode.com/hf_mirrors/google/siglip2-so400m-patch16-naflex,google/siglip2-so400m-patch16-naflex,So400m架构
https://gitcode.com/hf_mirrors/nvidia/bigvgan_v2_24khz_100band_256x,nvidia/bigvgan_v2_24khz_100band_256x,Hugging-Face-Spaces交互式演示
https://gitcode.com/hf_mirrors/nvidia/bigvgan_v2_24khz_100band_256x,nvidia/bigvgan_v2_24khz_100band_256x,44-kHz音频采样
https://gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,SegFormer-B4架构
https://gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,CityScapes语义分割微调
https://gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,10241024高分辨率分割
https://gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,Edge端部署
https://gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,城市道路场景理解
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,ERNIE-4.5-300B-A47B大模型
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,视觉-语言思维链
https://gitcode.com/hf_mirrors/openai/diffusers-cd_imagenet64_l2,openai/diffusers-cd_imagenet64_l2,一致性蒸馏CD
https://gitcode.com/hf_mirrors/openai/diffusers-cd_imagenet64_l2,openai/diffusers-cd_imagenet64_l2,一致性训练CT
https://gitcode.com/hf_mirrors/openai/diffusers-cd_imagenet64_l2,openai/diffusers-cd_imagenet64_l2,生成模型
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-Base-Paddle,baidu/ERNIE-4.5-21B-A3B-Base-Paddle,ERNIE-4.5-21B-A3B-Base-Paddle
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-Base-Paddle,baidu/ERNIE-4.5-21B-A3B-Base-Paddle,中文文本生成
https://gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Instruct,moonshotai/Kimi-K2-Instruct,1T总参数
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-Paddle,卷积码量化算法
https://gitcode.com/hf_mirrors/nanonets/Nanonets-OCR-s,nanonets/Nanonets-OCR-s,Nanonets大模型
https://gitcode.com/hf_mirrors/nanonets/Nanonets-OCR-s,nanonets/Nanonets-OCR-s,图像转Markdown-OCR
https://gitcode.com/hf_mirrors/nanonets/Nanonets-OCR-s,nanonets/Nanonets-OCR-s,LaTeX公式识别
https://gitcode.com/hf_mirrors/nanonets/Nanonets-OCR-s,nanonets/Nanonets-OCR-s,签名检测与隔离
https://gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-MLX-8bit,Qwen/Qwen3-235B-A22B-MLX-8bit,MLX推理
https://gitcode.com/hf_mirrors/LGAI-EXAONE/EXAONE-4.0-32B,LGAI-EXAONE/EXAONE-4.0-32B,EXAONE大模型
https://gitcode.com/hf_mirrors/sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers大模型
https://gitcode.com/hf_mirrors/sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,MiniLM嵌入模型
https://gitcode.com/hf_mirrors/sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,384维稠密向量
https://gitcode.com/hf_mirrors/sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,ONNX部署加速
https://gitcode.com/hf_mirrors/sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,OpenVINO优化推理
https://gitcode.com/hf_mirrors/vidore/colpali-v1.3,vidore/colpali-v1.3,PaliGemma-3B大模型
https://gitcode.com/hf_mirrors/vidore/colpali-v1.3,vidore/colpali-v1.3,ColBERT风格表示
https://gitcode.com/hf_mirrors/vidore/colpali-v1.3,vidore/colpali-v1.3,文档视觉检索
https://gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,多轮多音频对话
https://gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,统一音频表征学习
https://gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,音频推理
https://gitcode.com/hf_mirrors/microsoft/table-transformer-structure-recognition-v1.1-all,microsoft/table-transformer-structure-recognition-v1.1-all,DETR目标检测
https://gitcode.com/hf_mirrors/nvidia/OpenReasoning-Nemotron-7B,nvidia/OpenReasoning-Nemotron-7B,数学推理大模型
https://gitcode.com/hf_mirrors/nvidia/OpenReasoning-Nemotron-7B,nvidia/OpenReasoning-Nemotron-7B,多智能体协同推理
https://gitcode.com/hf_mirrors/nvidia/OpenReasoning-Nemotron-7B,nvidia/OpenReasoning-Nemotron-7B,LiveCodeBench高分模型
https://gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-4bit,Qwen/Qwen3-32B-MLX-4bit,YaRN长上下文扩展
https://gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,ConvNeXt-V2大模型
https://gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,FCMAE预训练
https://gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,ImageNet-22k预训练
https://gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,15.6M参数
https://gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,2.5-GMACs
https://gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,ConvNeXt图像分类
https://gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-12-6,sshleifer/distilbart-cnn-12-6,模型蒸馏技术
https://gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-12-6,sshleifer/distilbart-cnn-12-6,新闻摘要
https://gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-12-6,sshleifer/distilbart-cnn-12-6,低延迟推理
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,Jina-Embeddings-V4大模型
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,多模态多语言检索
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,视觉丰富文档检索
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,FlashAttention2注意力机制
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v4,jinaai/jina-embeddings-v4,Text-to-Visual-Document-TVD-retrieval
https://gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,SAM2大模型
https://gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,图像任意分割
https://gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,视频任意分割
https://gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,可提示视觉分割
https://gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,Smol-Vision大模型
https://gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,OptimumORT入门
https://gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,计算机视觉知识蒸馏
https://gitcode.com/hf_mirrors/facebook/bart-base,facebook/bart-base,去噪序列到序列
https://gitcode.com/hf_mirrors/facebook/bart-base,facebook/bart-base,文本填充
https://gitcode.com/hf_mirrors/facebook/bart-base,facebook/bart-base,自然语言理解
https://gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,NeuralMind大模型
https://gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,1.1B参数
https://gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,12层
https://gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,巴西葡萄牙语
https://gitcode.com/hf_mirrors/unsloth/Qwen3-Coder-480B-A35B-Instruct-GGUF,unsloth/Qwen3-Coder-480B-A35B-Instruct-GGUF,256K上下文长度
https://gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,97语言语音转录
https://gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,解码层剪枝优化
https://gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,高速语音转录
https://gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,弱监督语音训练
https://gitcode.com/hf_mirrors/facebook/sam2.1-hiera-large,facebook/sam2.1-hiera-large,图像与视频分割
https://gitcode.com/hf_mirrors/facebook/sam2.1-hiera-large,facebook/sam2.1-hiera-large,图像预测
https://gitcode.com/hf_mirrors/facebook/sam2.1-hiera-large,facebook/sam2.1-hiera-large,视频预测
https://gitcode.com/hf_mirrors/nvidia/segformer-b0-finetuned-ade-512-512,nvidia/segformer-b0-finetuned-ade-512-512,分层Transformer编码器
https://gitcode.com/hf_mirrors/nvidia/segformer-b0-finetuned-ade-512-512,nvidia/segformer-b0-finetuned-ade-512-512,ADE20K语义分割
https://gitcode.com/hf_mirrors/nvidia/segformer-b0-finetuned-ade-512-512,nvidia/segformer-b0-finetuned-ade-512-512,场景解析
https://gitcode.com/hf_mirrors/nvidia/segformer-b0-finetuned-ade-512-512,nvidia/segformer-b0-finetuned-ade-512-512,Hugging-Face图像分割模型
https://gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,GIT大模型
https://gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,CLIP图像tokens条件
https://gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,视觉问答VQA
https://gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,教师强制训练方法
https://gitcode.com/hf_mirrors/autogluon/mitra-classifier,autogluon/mitra-classifier,Mitra大模型
https://gitcode.com/hf_mirrors/vidore/colqwen2-v1.0,vidore/colqwen2-v1.0,ColBERT多向量表示
https://gitcode.com/hf_mirrors/vidore/colqwen2-v1.0,vidore/colqwen2-v1.0,动态图像补丁
https://gitcode.com/hf_mirrors/vidore/colqwen2-v1.0,vidore/colqwen2-v1.0,ColPali扩展模型
https://gitcode.com/hf_mirrors/vidore/colqwen2-v1.0,vidore/colqwen2-v1.0,视觉语言模型索引
https://gitcode.com/hf_mirrors/nateraw/vit-age-classifier,nateraw/vit-age-classifier,自注意力视觉网络
https://gitcode.com/hf_mirrors/nateraw/vit-age-classifier,nateraw/vit-age-classifier,人脸年龄估计
https://gitcode.com/hf_mirrors/nateraw/vit-age-classifier,nateraw/vit-age-classifier,HuggingFace模型库部署
https://gitcode.com/hf_mirrors/nateraw/vit-age-classifier,nateraw/vit-age-classifier,约86M参数规模
https://gitcode.com/hf_mirrors/nateraw/vit-age-classifier,nateraw/vit-age-classifier,人脸分析
https://gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya大模型
https://gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,图机器学习
https://gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,文本生成推理
https://gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,NER大模型
https://gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,LSTM-CRF架构
https://gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,实体抽取
https://gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,Flair嵌入
https://gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,CoNLL-03-F1-92.92
https://gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,中文NER
https://gitcode.com/hf_mirrors/LiquidAI/LFM2-1.2B,LiquidAI/LFM2-1.2B,RAG系统优化
https://gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,OWL-ViT大模型
https://gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,CLIP多模态主干
https://gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,视觉Transformer检测
https://gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,文本条件目标定位
https://gitcode.com/hf_mirrors/Intel/dpt-large,Intel/dpt-large,ViT主干网络
https://gitcode.com/hf_mirrors/Intel/dpt-large,Intel/dpt-large,671B等效参数规模推测
https://gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,SQuAD数据集微调
https://gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,Transformer语言模型
https://gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,GLUE语言理解测试
https://gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,Hugging-Face开发
https://gitcode.com/hf_mirrors/vidore/colpali,vidore/colpali,PaliGemma大模型
https://gitcode.com/hf_mirrors/vidore/colpali,vidore/colpali,ColBERT检索策略
https://gitcode.com/hf_mirrors/vidore/colpali,vidore/colpali,BiSigLIP微调
https://gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,AIFS大模型
https://gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,图神经网络编码器-解码器
https://gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,滑动窗口变换处理器
https://gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,气象集成预报
https://gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,连续分级概率评分
https://gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,ERA5再分析数据
https://gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,热带气旋路径预测
https://gitcode.com/hf_mirrors/MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,DeBERTa-v3大模型
https://gitcode.com/hf_mirrors/MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,多数据集微调自然语言推理模型
https://gitcode.com/hf_mirrors/MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,零样本分类流水线
https://gitcode.com/hf_mirrors/MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,ANLI基准领先模型
https://gitcode.com/hf_mirrors/MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,跨领域自然语言推理
https://gitcode.com/hf_mirrors/mistralai/Voxtral-Small-24B-2507,mistralai/Voxtral-Small-24B-2507,32k-token上下文
https://gitcode.com/hf_mirrors/mistralai/Voxtral-Small-24B-2507,mistralai/Voxtral-Small-24B-2507,语音触发API
https://gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,HuggingFace深度学习容器
https://gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,FP16参数优化
https://gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,Amazon-SageMaker
https://gitcode.com/hf_mirrors/facebook/dinov2-large,facebook/dinov2-large,自监督视觉预训练
https://gitcode.com/hf_mirrors/facebook/dinov2-large,facebook/dinov2-large,无监督视觉模型
https://gitcode.com/hf_mirrors/dmis-lab/biobert-large-cased-v1.1-squad,dmis-lab/biobert-large-cased-v1.1-squad,BioBERT大模型
https://gitcode.com/hf_mirrors/dmis-lab/biobert-large-cased-v1.1-squad,dmis-lab/biobert-large-cased-v1.1-squad,双向编码器表示-BERT
https://gitcode.com/hf_mirrors/dmis-lab/biobert-large-cased-v1.1-squad,dmis-lab/biobert-large-cased-v1.1-squad,医学问答系统
https://gitcode.com/hf_mirrors/dmis-lab/biobert-large-cased-v1.1-squad,dmis-lab/biobert-large-cased-v1.1-squad,FastAPI服务部署
https://gitcode.com/hf_mirrors/dmis-lab/biobert-large-cased-v1.1-squad,dmis-lab/biobert-large-cased-v1.1-squad,生物医学领域
https://gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,skops模型
https://gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,Joblib序列化
https://gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,手写数字识别
https://gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,MLP分类器
https://gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Large,depth-anything/Depth-Anything-V2-Large,模型微调
https://gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Large,depth-anything/Depth-Anything-V2-Large,模型轻量化
https://gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Large,depth-anything/Depth-Anything-V2-Large,模型鲁棒性
https://gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Large,depth-anything/Depth-Anything-V2-Large,模型效率
https://gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,FP8缩放
https://gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,本地WebUI交互
https://gitcode.com/hf_mirrors/facebook/sam-vit-huge,facebook/sam-vit-huge,ViT-Huge图像编码器
https://gitcode.com/hf_mirrors/facebook/sam-vit-huge,facebook/sam-vit-huge,通用对象掩码生成
https://gitcode.com/hf_mirrors/ETH-CVG/lightglue_superpoint,ETH-CVG/lightglue_superpoint,自适应计算量
https://gitcode.com/hf_mirrors/ETH-CVG/lightglue_superpoint,ETH-CVG/lightglue_superpoint,Keypoint-Detection
https://gitcode.com/hf_mirrors/openbmb/MiniCPM-V-2,openbmb/MiniCPM-V-2,SigLip架构
https://gitcode.com/hf_mirrors/openbmb/MiniCPM-V-2,openbmb/MiniCPM-V-2,场景文本理解
https://gitcode.com/hf_mirrors/NexaAIDev/Qwen2-Audio-7B-GGUF,NexaAIDev/Qwen2-Audio-7B-GGUF,边缘设备本地推理
https://gitcode.com/hf_mirrors/NexaAIDev/Qwen2-Audio-7B-GGUF,NexaAIDev/Qwen2-Audio-7B-GGUF,说话人识别与响应
https://gitcode.com/hf_mirrors/NexaAIDev/Qwen2-Audio-7B-GGUF,NexaAIDev/Qwen2-Audio-7B-GGUF,语音翻译与转录
https://gitcode.com/hf_mirrors/NexaAIDev/Qwen2-Audio-7B-GGUF,NexaAIDev/Qwen2-Audio-7B-GGUF,音频摘要与信息提取
https://gitcode.com/hf_mirrors/NexaAIDev/Qwen2-Audio-7B-GGUF,NexaAIDev/Qwen2-Audio-7B-GGUF,4.2GB内存需求
https://gitcode.com/hf_mirrors/mradermacher/ALP_DeepScaleR_1.5B_C16K-GGUF,mradermacher/ALP_DeepScaleR_1.5B_C16K-GGUF,ALPDeepScaleR大模型
https://gitcode.com/hf_mirrors/mradermacher/GCIRS-Reasoning-1.5B-R1-i1-GGUF,mradermacher/GCIRS-Reasoning-1.5B-R1-i1-GGUF,GCIRS-Reasoning大模型
https://gitcode.com/hf_mirrors/mradermacher/GCIRS-Reasoning-1.5B-R1-i1-GGUF,mradermacher/GCIRS-Reasoning-1.5B-R1-i1-GGUF,IQ4XS量化
https://gitcode.com/hf_mirrors/mradermacher/GCIRS-Reasoning-1.5B-R1-i1-GGUF,mradermacher/GCIRS-Reasoning-1.5B-R1-i1-GGUF,金融文本生成
https://gitcode.com/hf_mirrors/chancharikm/qwen2.5-vl-7b-cam-motion-preview,chancharikm/qwen2.5-vl-7b-cam-motion-preview,相机运动分类
https://gitcode.com/hf_mirrors/chancharikm/qwen2.5-vl-7b-cam-motion-preview,chancharikm/qwen2.5-vl-7b-cam-motion-preview,视频文本检索
https://gitcode.com/hf_mirrors/chancharikm/qwen2.5-vl-7b-cam-motion-preview,chancharikm/qwen2.5-vl-7b-cam-motion-preview,生成式评分
https://gitcode.com/hf_mirrors/kakaocorp/kanana-1.5-v-3b-instruct,kakaocorp/kanana-1.5-v-3b-instruct,多模态指令遵循
https://gitcode.com/hf_mirrors/kakaocorp/kanana-1.5-v-3b-instruct,kakaocorp/kanana-1.5-v-3b-instruct,3.67B参数
https://gitcode.com/hf_mirrors/kakaocorp/kanana-1.5-v-3b-instruct,kakaocorp/kanana-1.5-v-3b-instruct,图像编码器
https://gitcode.com/hf_mirrors/BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,FP8动态量化
https://gitcode.com/hf_mirrors/BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,视觉-文本多模态
https://gitcode.com/hf_mirrors/BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,BC-Card大模型
